user,item,score
495,1405,10.0
495,3826,70.0
495,1682,90.0
495,117529,70.0
495,78574,50.0
495,42723,40.0
495,4816,100.0
495,72011,90.0
495,56174,70.0
495,79702,80.0
495,44199,90.0
495,80463,100.0
495,780,90.0
495,63131,70.0
495,67255,100.0
495,48516,100.0
495,55765,90.0
495,46723,40.0
495,86911,10.0
495,69481,90.0
495,3949,80.0
495,58559,100.0
495,45728,80.0
495,107406,80.0
495,99007,90.0
495,1438,70.0
495,2683,100.0
495,8917,100.0
495,33679,70.0
495,99114,100.0
495,7163,90.0
495,4728,80.0
495,6870,90.0
495,69122,100.0
495,5810,100.0
495,59369,80.0
495,5449,80.0
495,47997,90.0
495,116823,90.0
495,2571,100.0
495,48304,90.0
495,1608,80.0
495,7458,80.0
495,2700,90.0
495,5400,50.0
495,344,90.0
495,106489,10.0
495,1377,80.0
495,69526,20.0
495,216,80.0
495,2411,80.0
495,2959,100.0
495,39446,10.0
495,88129,80.0
495,139644,80.0
495,317,90.0
495,1246,100.0
495,223,80.0
495,6539,50.0
495,112290,90.0
495,63992,80.0
495,122882,90.0
495,98154,100.0
495,5952,10.0
495,4993,10.0
495,7361,90.0
495,111759,100.0
495,45720,100.0
495,66097,60.0
495,3977,40.0
495,5956,90.0
495,111364,70.0
495,139642,80.0
495,139385,100.0
495,4370,30.0
495,46970,70.0
495,140247,100.0
495,1917,100.0
495,3948,80.0
495,4890,50.0
495,98961,100.0
495,72998,100.0
495,8533,100.0
495,45672,90.0
495,3157,10.0
495,8783,100.0
495,87869,80.0
495,4022,90.0
495,8361,50.0
495,173,10.0
495,104,90.0
495,3081,40.0
495,55820,40.0
495,145,80.0
495,34150,60.0
495,146656,100.0
495,4958,60.0
495,100383,100.0
495,3979,60.0
495,5110,100.0
495,58998,100.0
495,2028,90.0
495,122904,100.0
495,3578,100.0
495,1265,80.0
495,117881,90.0
495,97923,100.0
495,94959,90.0
495,3911,100.0
495,106100,100.0
495,6942,90.0
495,1247,100.0
495,5957,80.0
495,2395,70.0
495,588,80.0
495,1552,60.0
495,2762,90.0
495,4963,100.0
495,31410,90.0
495,1499,50.0
495,112556,100.0
495,61132,90.0
495,49530,90.0
495,4034,50.0
495,4545,80.0
495,5785,60.0
495,142488,100.0
495,858,90.0
495,8641,100.0
495,6365,60.0
495,4734,70.0
495,4979,100.0
495,6383,60.0
495,7438,100.0
495,115569,100.0
495,4239,90.0
495,5254,70.0
495,527,80.0
495,50,80.0
495,1777,80.0
495,51540,50.0
495,2431,80.0
495,6157,40.0
495,1263,80.0
495,52973,90.0
495,4776,100.0
495,78209,90.0
495,81562,80.0
495,112852,100.0
495,4262,90.0
495,122886,90.0
495,3409,10.0
495,87306,90.0
495,4643,80.0
495,5989,100.0
495,2410,80.0
495,1704,100.0
495,97921,100.0
495,106916,90.0
495,3755,70.0
495,134368,80.0
495,7445,90.0
495,102686,60.0
495,1732,100.0
495,6957,100.0
495,318,100.0
495,106782,100.0
495,3535,90.0
495,1580,70.0
495,91500,90.0
495,53322,80.0
495,74458,90.0
495,91658,100.0
495,1193,100.0
495,8984,90.0
495,4995,100.0
495,6874,100.0
495,736,70.0
495,2273,90.0
495,150,90.0
495,4701,60.0
495,86833,100.0
495,58803,80.0
495,35836,100.0
495,2997,70.0
495,4015,30.0
495,1676,70.0
495,1617,90.0
495,64614,90.0
495,4025,70.0
495,40278,80.0
495,54503,100.0
495,2706,80.0
495,551,70.0
495,1172,100.0
495,72641,80.0
495,6936,100.0
495,3825,40.0
495,4369,100.0
495,356,80.0
495,89745,80.0
496,4191,50.0
496,720,20.0
496,109374,80.0
496,111362,70.0
496,94959,70.0
496,4993,80.0
496,7153,80.0
496,8640,40.0
496,912,90.0
496,58559,90.0
496,112852,60.0
496,84374,60.0
496,2950,20.0
496,40826,80.0
496,7151,70.0
496,95167,60.0
496,2394,70.0
496,4306,60.0
496,106920,90.0
497,48394,40.0
497,410,40.0
497,109487,100.0
497,96829,100.0
497,1704,60.0
497,2324,90.0
497,260,40.0
497,904,60.0
497,2028,60.0
497,7361,100.0
497,86781,100.0
497,2,50.0
497,593,80.0
497,19,80.0
497,2712,60.0
497,4973,60.0
497,2959,80.0
497,1247,100.0
497,551,80.0
497,58559,80.0
497,50,60.0
497,6539,50.0
497,2858,80.0
497,5952,40.0
497,908,60.0
497,788,40.0
497,111,100.0
497,1206,80.0
497,112183,100.0
497,750,80.0
497,608,90.0
497,79132,40.0
498,47,60.0
498,161,100.0
498,588,100.0
498,434,60.0
498,364,100.0
498,104,100.0
498,62,100.0
498,216,100.0
498,349,100.0
498,333,100.0
498,185,60.0
498,292,60.0
498,150,100.0
498,590,60.0
498,110,100.0
498,296,80.0
498,592,60.0
498,7,80.0
498,339,100.0
498,318,100.0
498,457,100.0
498,153,60.0
498,208,60.0
498,480,80.0
498,380,60.0
498,454,100.0
498,34,60.0
499,1967,80.0
499,53519,70.0
499,4642,100.0
499,40826,80.0
499,2644,50.0
499,2401,80.0
499,27731,70.0
499,2183,60.0
499,3727,100.0
499,3508,80.0
499,4327,80.0
499,2083,70.0
499,1201,90.0
499,1220,100.0
499,4128,100.0
500,539,20.0
500,1029,60.0
500,2671,20.0
500,436,60.0
500,3253,40.0
500,1215,80.0
500,4873,20.0
500,1777,60.0
500,3083,20.0
500,1274,80.0
500,2078,60.0
500,1923,60.0
500,1188,20.0
500,1968,80.0
500,1175,100.0
500,2018,60.0
500,1875,80.0
500,2683,60.0
500,342,40.0
500,1476,80.0
500,2294,60.0
500,1747,100.0
500,1148,80.0
500,708,80.0
500,2081,60.0
500,11,20.0
500,260,80.0
500,364,60.0
500,1282,100.0
500,1641,80.0
500,3566,80.0
500,39,20.0
500,176,100.0
500,440,80.0
500,4306,100.0
500,471,20.0
500,594,60.0
500,1580,80.0
500,3355,100.0
500,1734,60.0
500,231,20.0
500,104,80.0
500,2539,80.0
500,3175,80.0
500,3466,20.0
500,4161,80.0
500,2572,60.0
500,3060,60.0
500,2108,80.0
500,3114,100.0
500,745,20.0
500,2997,100.0
500,2858,100.0
500,2706,80.0
500,588,80.0
500,1,80.0
500,480,80.0
500,2289,60.0
501,780,100.0
501,61,60.0
501,141,100.0
501,7,80.0
501,73,40.0
501,27,60.0
501,5,60.0
501,21,60.0
501,2,60.0
501,709,60.0
501,494,60.0
501,15,20.0
501,762,80.0
501,736,100.0
501,95,80.0
501,8,60.0
501,20,20.0
501,17,60.0
501,16,60.0
501,135,40.0
501,50,60.0
501,849,60.0
501,616,60.0
501,36,60.0
501,10,80.0
501,647,80.0
502,1214,90.0
502,4034,90.0
502,3101,60.0
502,1027,60.0
502,1206,100.0
502,45,70.0
502,2300,100.0
502,1250,100.0
502,3623,10.0
502,1320,80.0
502,1674,40.0
502,318,100.0
502,1625,10.0
502,2657,70.0
502,3052,80.0
502,2081,60.0
502,3671,100.0
502,2746,100.0
502,1148,90.0
502,2640,100.0
502,8529,20.0
502,596,90.0
502,3147,100.0
502,520,100.0
502,903,70.0
502,953,30.0
503,2389,70.0
503,79132,70.0
503,4537,90.0
503,3095,70.0
503,93840,80.0
503,3114,80.0
503,2114,60.0
503,2762,60.0
503,93831,30.0
503,68157,90.0
503,1997,80.0
503,6711,70.0
503,5418,30.0
503,1721,50.0
503,3897,70.0
503,481,80.0
503,93272,50.0
503,1203,80.0
503,318,80.0
503,79798,60.0
503,4232,10.0
503,87413,60.0
503,2076,80.0
503,91976,40.0
503,608,80.0
503,2918,70.0
503,2025,90.0
503,3545,60.0
503,91978,40.0
503,1968,50.0
503,1089,90.0
503,27904,80.0
503,924,80.0
503,3461,80.0
503,1193,80.0
503,2348,80.0
503,3421,70.0
503,8042,100.0
503,4450,60.0
503,2959,70.0
503,147,100.0
503,2513,60.0
503,54286,10.0
503,1611,100.0
503,2248,60.0
503,1036,90.0
503,56367,30.0
503,327,80.0
503,93270,10.0
503,2571,90.0
503,1221,80.0
503,3147,90.0
503,364,60.0
503,1206,80.0
503,1214,50.0
504,4823,50.0
504,4014,70.0
504,6950,80.0
504,4246,80.0
504,6870,100.0
504,2289,90.0
504,4306,90.0
504,1797,80.0
504,1302,60.0
504,5902,90.0
504,377,80.0
504,5957,50.0
504,3911,80.0
504,852,80.0
504,5377,80.0
504,186,60.0
504,5505,70.0
504,345,80.0
504,3481,90.0
504,1556,40.0
504,2859,90.0
504,3039,80.0
504,3101,80.0
504,5669,70.0
504,4447,70.0
504,7151,80.0
504,4979,80.0
504,5991,70.0
504,6942,80.0
504,6620,60.0
504,5992,50.0
504,1289,50.0
504,5013,80.0
504,2671,80.0
504,4022,80.0
504,4639,70.0
504,3783,80.0
504,5299,70.0
504,22,70.0
504,4993,80.0
504,296,80.0
504,6953,80.0
504,7139,90.0
504,1307,90.0
504,5445,70.0
504,4034,90.0
504,6377,80.0
504,1968,80.0
504,2001,60.0
504,6711,90.0
504,5060,90.0
504,708,80.0
504,5945,60.0
504,4027,80.0
504,3897,80.0
504,7149,90.0
504,1682,80.0
504,5673,40.0
504,2353,80.0
504,4025,70.0
504,3102,90.0
504,5989,80.0
504,2797,70.0
505,8874,100.0
505,2959,100.0
505,327,50.0
505,71535,80.0
505,3461,80.0
505,2087,90.0
505,48780,70.0
505,1261,100.0
505,2083,100.0
505,4226,100.0
505,593,100.0
505,1215,80.0
505,968,100.0
505,1022,80.0
505,47,100.0
505,1033,80.0
505,7360,100.0
505,7387,100.0
505,3476,80.0
505,441,50.0
505,3039,70.0
505,6731,100.0
506,38061,90.0
506,58154,60.0
506,41285,60.0
506,58998,100.0
506,41571,60.0
506,45720,60.0
506,109487,100.0
506,64957,20.0
506,45447,10.0
506,62113,20.0
506,45880,60.0
506,48997,70.0
506,112852,70.0
506,53125,10.0
506,56367,80.0
506,80549,80.0
506,52973,70.0
506,56949,60.0
506,7444,60.0
506,2541,100.0
506,53894,70.0
506,47629,80.0
506,61323,60.0
506,53000,80.0
506,39,100.0
506,27,60.0
506,40629,80.0
507,480,80.0
507,47,60.0
507,150,60.0
507,356,80.0
507,110,60.0
507,339,80.0
507,595,60.0
507,153,60.0
507,316,60.0
507,454,60.0
507,349,60.0
507,457,80.0
507,39,60.0
507,589,60.0
507,34,100.0
508,2012,80.0
508,2366,30.0
508,1222,90.0
508,3148,20.0
508,1378,40.0
508,307,20.0
508,2300,30.0
508,1409,40.0
508,562,50.0
508,107,40.0
508,2243,40.0
508,135,20.0
508,3396,40.0
508,799,40.0
508,1270,90.0
508,2394,30.0
508,3317,40.0
508,671,50.0
509,37830,50.0
509,345,70.0
509,33679,50.0
509,52694,60.0
509,41569,60.0
509,51662,70.0
509,595,70.0
509,1080,90.0
509,6287,50.0
509,72737,70.0
509,1281,90.0
509,106918,60.0
509,6294,60.0
509,4018,50.0
509,50685,70.0
509,66097,80.0
509,81847,80.0
509,2291,70.0
509,2193,50.0
509,653,60.0
509,6373,70.0
509,133419,100.0
509,101864,50.0
509,455,60.0
509,60040,60.0
509,30816,60.0
509,97938,70.0
509,7444,50.0
509,112138,60.0
509,115617,90.0
509,52722,20.0
509,1015,60.0
509,34162,40.0
509,40339,30.0
509,2174,70.0
509,110102,70.0
509,60950,60.0
509,6586,40.0
509,58025,50.0
509,36529,40.0
509,103335,70.0
509,64969,50.0
509,364,80.0
509,8644,60.0
509,5446,60.0
509,4886,70.0
509,367,70.0
509,64716,70.0
509,33493,60.0
509,84944,70.0
509,56152,60.0
509,596,50.0
509,106916,50.0
509,7045,60.0
509,108932,80.0
509,91529,80.0
509,59315,60.0
509,3785,60.0
509,92259,70.0
509,30793,60.0
509,96610,60.0
509,71745,50.0
509,260,80.0
509,8807,60.0
509,81564,70.0
509,6377,70.0
509,90866,60.0
509,1243,80.0
509,64957,50.0
509,8361,50.0
509,8961,80.0
509,63082,80.0
509,78105,80.0
509,26662,70.0
509,2683,80.0
509,4896,70.0
509,4306,80.0
509,2124,80.0
509,153,40.0
509,81845,70.0
509,44193,70.0
509,53121,60.0
509,2572,70.0
509,5481,70.0
509,67408,60.0
509,45722,70.0
509,5618,80.0
509,71057,80.0
509,52245,50.0
509,709,60.0
509,6550,50.0
509,68554,60.0
509,4246,70.0
509,37386,40.0
509,5444,70.0
509,4519,60.0
509,48780,70.0
509,6266,40.0
509,48385,60.0
509,1198,80.0
509,94478,50.0
509,3307,70.0
509,2571,70.0
509,2502,70.0
509,44972,50.0
509,5952,100.0
509,46578,70.0
509,60760,60.0
509,8641,80.0
509,69406,50.0
509,5613,70.0
509,661,70.0
509,7090,70.0
509,85510,70.0
509,60397,50.0
509,95558,60.0
509,2762,80.0
509,32,80.0
509,8808,40.0
509,1704,70.0
509,61323,60.0
509,70521,80.0
509,4993,100.0
509,98809,70.0
509,231,50.0
509,2161,60.0
509,912,60.0
509,1967,60.0
509,106696,90.0
509,94503,70.0
509,33004,80.0
509,53125,70.0
509,45672,20.0
509,2248,60.0
509,116823,70.0
509,1265,60.0
509,68358,70.0
509,4975,60.0
509,2033,70.0
509,2701,60.0
509,68793,60.0
509,26903,70.0
509,3996,70.0
509,40629,80.0
509,4016,70.0
509,6367,60.0
509,5218,70.0
509,111362,70.0
509,2078,40.0
509,17,60.0
509,2700,70.0
509,50802,70.0
509,109374,70.0
509,2355,60.0
509,70183,70.0
509,38038,60.0
509,101577,70.0
509,52975,70.0
509,80586,90.0
509,33615,40.0
509,98243,70.0
509,65261,70.0
509,1088,60.0
509,3821,30.0
509,30894,60.0
509,1079,70.0
509,107406,80.0
509,5377,70.0
509,1566,80.0
509,71156,60.0
509,1197,80.0
509,8360,80.0
509,5810,70.0
509,43560,70.0
509,104841,50.0
509,63992,30.0
509,44022,60.0
509,2054,50.0
509,48394,80.0
509,1148,70.0
509,551,80.0
509,93840,80.0
509,28,70.0
509,60069,70.0
509,2085,60.0
509,71899,70.0
509,32587,70.0
509,87529,60.0
509,4388,50.0
509,84954,60.0
509,72701,70.0
509,8533,70.0
509,3578,60.0
509,94777,60.0
509,2761,80.0
509,8368,70.0
509,74789,50.0
509,106642,80.0
509,45720,60.0
509,4447,70.0
509,36401,50.0
509,63859,70.0
509,88163,80.0
509,3159,80.0
509,63062,60.0
509,13,60.0
509,112175,90.0
509,56174,70.0
509,37729,70.0
509,44195,60.0
509,6539,70.0
509,78703,70.0
509,83132,70.0
509,7164,70.0
509,66934,90.0
509,8972,40.0
509,42734,70.0
509,4270,60.0
509,43836,70.0
509,4878,80.0
509,6365,50.0
509,6535,60.0
509,46972,60.0
509,7099,70.0
509,7380,60.0
509,58293,60.0
509,30825,40.0
509,69757,50.0
509,344,80.0
509,40826,60.0
509,74508,70.0
509,88744,60.0
509,27815,70.0
509,96588,90.0
509,8984,70.0
509,4366,50.0
509,3481,70.0
509,91542,70.0
509,74868,60.0
509,44191,80.0
509,5480,30.0
509,35836,30.0
509,296,70.0
509,8969,70.0
509,103042,70.0
509,3793,60.0
509,7151,60.0
509,31658,80.0
509,50872,70.0
509,56757,60.0
509,5066,70.0
509,19,80.0
509,1517,70.0
509,96110,60.0
509,5459,60.0
509,1033,60.0
509,5,30.0
509,7373,40.0
509,91500,70.0
509,4848,70.0
509,5171,50.0
509,3994,70.0
509,6534,50.0
509,1073,70.0
509,93510,60.0
509,7173,30.0
509,106072,70.0
509,122892,80.0
509,58559,70.0
509,1732,70.0
509,7381,70.0
509,99145,60.0
509,93363,70.0
509,7347,60.0
509,69122,20.0
509,99149,70.0
509,5971,80.0
509,2657,70.0
509,79132,70.0
509,1032,60.0
509,3081,70.0
509,92509,60.0
509,106487,70.0
509,1282,70.0
509,3000,70.0
509,1136,80.0
509,3967,80.0
509,102445,70.0
509,57504,70.0
509,54259,70.0
509,6350,70.0
509,6958,30.0
509,107565,80.0
509,586,20.0
509,6662,70.0
509,4718,40.0
509,95167,80.0
509,3301,70.0
509,7153,100.0
509,98491,80.0
509,2294,50.0
509,34,70.0
509,34520,40.0
509,4025,70.0
509,1588,70.0
509,112852,80.0
509,2541,70.0
509,40815,70.0
509,5478,40.0
509,838,70.0
509,1682,80.0
509,111659,70.0
509,5991,60.0
509,117176,90.0
509,68135,70.0
509,101962,60.0
509,2087,60.0
509,53322,60.0
509,109487,60.0
509,1702,60.0
509,61240,70.0
509,76093,90.0
509,74154,40.0
509,99114,80.0
509,4963,70.0
509,5389,80.0
509,1022,60.0
509,8014,70.0
509,104374,70.0
509,47099,50.0
509,3034,60.0
509,6874,60.0
509,2081,70.0
509,4446,60.0
509,49274,50.0
509,1907,80.0
509,3114,70.0
509,33779,80.0
509,65230,40.0
509,1367,50.0
509,1127,70.0
509,48997,60.0
509,1665,70.0
509,594,60.0
509,95858,70.0
509,3615,60.0
509,6297,70.0
509,6536,70.0
509,7454,40.0
509,26776,70.0
509,1391,70.0
509,27706,70.0
509,73017,70.0
509,1020,60.0
509,4973,80.0
510,3360,70.0
510,2013,60.0
510,185,10.0
510,1247,80.0
510,1961,60.0
510,1020,60.0
510,2000,60.0
510,2762,50.0
510,4262,70.0
510,50,80.0
510,3527,60.0
510,5945,70.0
510,7,20.0
510,101,80.0
510,32587,70.0
510,303,50.0
510,420,10.0
510,1036,80.0
510,16,20.0
510,8644,60.0
510,4148,30.0
510,3198,80.0
510,480,60.0
510,926,90.0
510,3998,10.0
510,1393,70.0
510,1396,70.0
510,1213,70.0
510,1259,70.0
510,3897,60.0
510,216,60.0
510,2987,70.0
510,2791,80.0
510,2395,90.0
510,1997,90.0
510,2174,60.0
510,350,10.0
510,27790,60.0
510,2640,60.0
510,1258,80.0
510,1304,60.0
510,6323,30.0
510,4809,70.0
510,497,30.0
510,6979,70.0
510,4993,50.0
510,3160,50.0
510,4901,60.0
510,1248,90.0
510,3253,60.0
510,8529,20.0
510,750,90.0
510,2599,80.0
510,3608,80.0
510,39292,60.0
510,556,80.0
510,553,20.0
510,1457,10.0
510,3827,20.0
510,4464,60.0
510,31427,20.0
510,231,70.0
510,3481,70.0
510,33794,80.0
510,1196,70.0
510,593,70.0
510,2710,20.0
510,3176,30.0
510,2797,70.0
510,1466,40.0
510,104,60.0
510,1225,70.0
510,1673,60.0
511,90866,80.0
511,91529,100.0
511,96737,60.0
511,4973,80.0
511,4993,100.0
511,122882,80.0
511,51086,80.0
511,119145,80.0
511,127202,80.0
511,1970,60.0
511,56941,80.0
511,122916,80.0
511,3307,90.0
511,134130,80.0
511,115713,90.0
511,55814,80.0
511,527,100.0
511,109487,90.0
511,103253,70.0
511,97752,80.0
511,139385,100.0
511,41569,70.0
511,107406,70.0
511,55908,80.0
511,105844,80.0
511,2571,100.0
511,91500,70.0
511,94677,80.0
511,2628,80.0
511,1198,100.0
511,114935,70.0
511,89745,90.0
511,95207,70.0
511,7153,100.0
511,68954,90.0
511,79132,100.0
511,5349,70.0
511,356,90.0
511,112623,80.0
512,300,80.0
512,208,60.0
512,539,60.0
512,586,60.0
512,364,80.0
512,161,80.0
512,151,100.0
512,165,100.0
512,527,100.0
512,377,80.0
512,337,60.0
512,595,80.0
512,356,100.0
512,590,60.0
512,160,80.0
512,225,60.0
512,434,60.0
512,587,80.0
512,316,60.0
512,588,60.0
512,2,60.0
512,318,100.0
512,292,60.0
512,589,60.0
512,296,100.0
512,509,40.0
512,500,60.0
512,553,60.0
512,110,100.0
512,344,40.0
512,288,100.0
512,32,100.0
512,367,60.0
512,454,80.0
512,185,60.0
512,597,80.0
512,474,80.0
513,2012,60.0
513,780,50.0
513,32,80.0
513,1374,90.0
513,923,80.0
513,260,100.0
513,457,90.0
513,593,80.0
513,920,100.0
513,5349,80.0
513,266,70.0
513,2858,80.0
513,1258,50.0
513,1101,50.0
513,7,60.0
513,296,90.0
513,6787,90.0
513,110,80.0
513,1210,80.0
513,750,100.0
513,150,90.0
514,58559,60.0
514,1388,60.0
514,1210,80.0
514,1961,80.0
514,3471,100.0
514,1625,50.0
514,184471,60.0
514,1197,100.0
514,52435,100.0
514,1234,90.0
514,3016,60.0
514,22,60.0
514,161,80.0
514,62,80.0
514,2571,80.0
514,1200,100.0
514,1127,70.0
514,2458,40.0
514,4128,80.0
514,1389,40.0
514,2407,50.0
514,2375,60.0
514,111759,70.0
514,4396,50.0
514,6787,80.0
514,2398,100.0
514,592,50.0
514,1969,40.0
514,2297,60.0
514,588,80.0
514,3041,40.0
514,339,70.0
514,1266,80.0
514,6299,50.0
514,3688,40.0
514,88744,80.0
514,7153,60.0
514,88810,80.0
514,1179,80.0
514,778,50.0
514,104211,80.0
514,2301,40.0
514,4007,80.0
514,1136,80.0
514,26729,80.0
514,34,80.0
514,2396,70.0
514,260,100.0
514,4306,80.0
514,3843,40.0
514,1291,80.0
514,51077,40.0
514,3033,50.0
514,3911,80.0
514,1288,80.0
514,84772,70.0
514,1984,40.0
514,1327,40.0
514,6639,80.0
514,2791,80.0
514,89492,90.0
514,2987,60.0
514,2420,90.0
514,2858,80.0
514,1022,80.0
514,1079,80.0
514,5502,70.0
514,1407,60.0
514,3877,20.0
514,2100,50.0
514,2455,80.0
514,33085,40.0
514,102903,80.0
514,59369,80.0
514,3363,90.0
514,3738,40.0
514,1717,50.0
514,3671,80.0
514,1544,60.0
514,112552,90.0
514,3098,80.0
514,2959,50.0
514,480,90.0
514,1721,80.0
514,3478,60.0
514,159093,80.0
514,1270,100.0
514,109374,80.0
514,1259,90.0
514,115713,60.0
514,1962,80.0
514,1994,80.0
514,1036,80.0
514,106782,80.0
514,2028,80.0
514,4893,40.0
514,3196,80.0
514,49272,70.0
514,1258,80.0
514,3421,80.0
514,1307,90.0
514,122906,40.0
514,82459,90.0
514,1974,40.0
514,1393,80.0
514,1641,70.0
514,167018,60.0
514,79132,80.0
514,1124,80.0
514,5248,30.0
514,4124,20.0
514,1265,80.0
514,175303,60.0
514,1968,80.0
514,3938,40.0
514,50872,80.0
514,34162,60.0
514,80463,100.0
514,4564,40.0
514,74754,20.0
514,2121,40.0
514,165103,70.0
514,4086,70.0
514,53972,60.0
514,3385,60.0
514,5543,50.0
514,3360,80.0
514,26492,40.0
514,2662,80.0
514,6870,40.0
514,1587,60.0
514,1784,80.0
514,785,50.0
514,2795,80.0
514,169984,40.0
514,2985,80.0
514,8961,70.0
514,1301,70.0
514,2289,40.0
514,11,80.0
514,46578,80.0
514,457,80.0
514,1396,90.0
514,26242,60.0
514,2797,80.0
514,2288,80.0
514,586,70.0
514,73017,80.0
514,1998,30.0
514,112852,60.0
514,59615,60.0
514,81845,80.0
514,2794,50.0
514,6296,80.0
514,87869,80.0
514,1286,50.0
514,1278,80.0
514,3362,80.0
514,73854,90.0
514,117590,80.0
514,109487,80.0
514,60487,80.0
514,5060,60.0
514,1,80.0
514,142488,80.0
514,1320,30.0
514,136864,50.0
514,4246,80.0
514,596,80.0
514,168250,50.0
514,2118,70.0
514,2002,60.0
514,1214,80.0
514,3160,80.0
514,53123,60.0
514,2867,80.0
514,589,80.0
514,2148,50.0
514,115617,80.0
514,4215,40.0
514,3361,80.0
514,440,80.0
514,72641,80.0
514,150,80.0
514,364,80.0
514,2423,70.0
514,3704,40.0
514,54997,80.0
514,81562,60.0
514,1090,80.0
514,187031,50.0
514,3740,80.0
514,1330,40.0
514,356,80.0
514,68358,80.0
514,3253,80.0
514,6989,70.0
514,187593,70.0
514,597,50.0
514,180985,60.0
514,2081,80.0
514,5377,90.0
514,2786,40.0
514,2454,60.0
514,16,70.0
514,2088,50.0
514,2096,80.0
514,2087,80.0
514,2011,40.0
514,1617,80.0
514,74458,80.0
514,2787,50.0
514,81932,80.0
514,1975,40.0
514,593,100.0
514,4002,70.0
514,2174,80.0
514,3499,80.0
514,2746,70.0
514,54881,90.0
514,261,50.0
514,3527,80.0
514,2739,50.0
514,5337,50.0
514,3552,80.0
514,1954,80.0
514,6942,90.0
514,2003,80.0
514,4638,60.0
514,1584,80.0
514,2762,80.0
514,1977,40.0
514,3039,70.0
514,179819,40.0
514,1292,70.0
514,112183,50.0
514,3703,90.0
514,1207,80.0
514,1097,90.0
514,2078,80.0
514,919,90.0
514,1101,60.0
514,128360,60.0
514,1387,100.0
514,2918,80.0
514,1213,90.0
514,3897,70.0
514,160571,60.0
514,1674,80.0
514,187595,60.0
514,1198,100.0
514,2716,80.0
514,1682,80.0
514,26375,80.0
514,5952,40.0
514,1947,40.0
514,2161,60.0
514,69481,80.0
514,4291,40.0
514,474,80.0
514,2268,90.0
514,2377,60.0
514,96588,80.0
514,1196,100.0
514,185,60.0
514,2194,80.0
514,8368,80.0
514,1610,90.0
514,1991,60.0
514,6979,100.0
514,1130,70.0
514,1193,80.0
514,2355,70.0
514,608,80.0
514,2804,80.0
514,595,80.0
514,3868,80.0
514,44,50.0
514,185029,80.0
514,648,80.0
514,91529,60.0
514,47,80.0
514,5103,70.0
514,1089,80.0
514,4993,40.0
514,122900,40.0
514,296,80.0
515,79132,100.0
515,50,90.0
515,175569,80.0
515,356,100.0
515,60069,100.0
515,260,100.0
515,318,100.0
515,3147,100.0
515,122916,100.0
515,122918,100.0
515,112552,100.0
515,168252,100.0
515,174055,80.0
515,176371,100.0
515,168250,90.0
517,2067,60.0
517,2083,50.0
517,64622,30.0
517,5060,80.0
517,90746,50.0
517,5989,40.0
517,3039,40.0
517,3599,20.0
517,531,60.0
517,137857,100.0
517,65685,80.0
517,7151,40.0
517,70293,20.0
517,69844,60.0
517,45668,40.0
517,70599,80.0
517,1617,10.0
517,79091,40.0
517,1282,100.0
517,1079,30.0
517,33615,40.0
517,5816,80.0
517,2135,60.0
517,48385,10.0
517,3948,40.0
517,912,80.0
517,1031,70.0
517,64957,70.0
517,349,50.0
517,107,20.0
517,6373,30.0
517,91658,10.0
517,8972,20.0
517,969,20.0
517,2000,30.0
517,596,70.0
517,67295,20.0
517,455,30.0
517,780,70.0
517,55052,80.0
517,6377,80.0
517,7153,60.0
517,1263,20.0
517,1101,10.0
517,367,60.0
517,1269,10.0
517,2018,80.0
517,1552,30.0
517,593,60.0
517,1284,40.0
517,2087,80.0
517,102407,60.0
517,7361,30.0
517,515,80.0
517,2571,50.0
517,3429,70.0
517,3061,100.0
517,82852,20.0
517,136020,20.0
517,56587,60.0
517,96079,20.0
517,3967,90.0
517,933,30.0
517,2057,50.0
517,3606,60.0
517,1597,30.0
517,2100,40.0
517,595,80.0
517,1951,60.0
517,1997,20.0
517,3034,60.0
517,5308,20.0
517,59784,10.0
517,2396,30.0
517,986,50.0
517,10,10.0
517,1088,20.0
517,586,100.0
517,1035,100.0
517,3176,50.0
517,6793,20.0
517,1223,50.0
517,30749,10.0
517,4896,80.0
517,1721,70.0
517,88125,70.0
517,1680,50.0
517,2421,10.0
517,91535,40.0
517,46530,50.0
517,8965,100.0
517,147378,20.0
517,272,20.0
517,54001,60.0
517,898,60.0
517,1580,60.0
517,902,90.0
517,4103,40.0
517,2053,10.0
517,588,60.0
517,3157,40.0
517,65230,50.0
517,2791,70.0
517,4254,20.0
517,1032,80.0
517,34072,50.0
517,1953,30.0
517,410,20.0
517,1250,10.0
517,3704,40.0
517,3269,40.0
517,2398,90.0
517,2953,100.0
517,5218,50.0
517,1610,10.0
517,5464,60.0
517,344,50.0
517,1210,40.0
517,1682,30.0
517,91094,20.0
517,5872,10.0
517,362,70.0
517,8368,90.0
517,1207,60.0
517,63082,80.0
517,4995,70.0
517,3578,20.0
517,68157,10.0
517,1097,100.0
517,105504,60.0
517,46337,10.0
517,2683,10.0
517,56171,60.0
517,587,80.0
517,1954,10.0
517,3564,10.0
517,1918,60.0
517,68793,60.0
517,1193,30.0
517,2046,10.0
517,54286,40.0
517,6539,50.0
517,1367,100.0
517,90866,100.0
517,355,40.0
517,60397,70.0
517,1234,40.0
517,1302,10.0
517,52319,10.0
517,1,80.0
517,30825,20.0
517,594,70.0
517,1246,40.0
517,160980,50.0
517,87222,20.0
517,3535,20.0
517,1183,80.0
517,2,60.0
